,star_score,reple,date
2261,10,솔직히 보는동안 지루하기도 했는데 뭔가 여운이 남는다....,2005-08-24 20:53:00
2262,10,위대한 작품에 긴 말이 필요하겠는가..베리굿이다,2005-08-22 00:36:00
2263,10,"정말 최고,,,",2005-08-21 01:55:00
2264,7,"첸카이거의 중심에 조금더 큰 중심이 아쉬운 ""이발소 그림""",2005-08-19 10:41:00
2265,10,근현대사의 비극을 녹여만든 걸작,2005-08-18 17:11:00
2266,10,"장국영, 그의 열정에 반하게 만든 영화",2005-08-16 20:16:00
2267,10,장국영의 완벽한 연기.,2005-08-10 03:03:00
2268,10,아..그 감동..완벽한 장국영의 연기,2005-08-09 07:12:00
2269,10,완벽한 영화...,2005-08-08 22:06:00
2270,10,경극 연기자들의 애닮은 삶과 어두운 인간 내면의 모습,2005-07-27 22:58:00
2271,10,왜 우희만 죽어야 하지?,2005-07-25 22:23:00
2272,10,너무나 가슴 아픈 영화..최고입니다.,2005-07-24 20:39:00
2273,10,...............멋지다. 란말밖에는 할말이 없군요.,2005-07-21 09:41:00
2274,10,너무나 슬프고 아름답도 가슴이 아팠던 ...,2005-07-17 18:53:00
2275,10,장국영씨가 그리워지네요...아까운 배우...,2005-07-10 20:26:00
2276,10,화면도 내용도.. 그리고 주제까지도 멋지다..,2005-07-05 08:58:00
2277,10,최고,2005-07-01 11:59:00
2278,10,가슴이 시리도록 아파요..,2005-06-24 22:42:00
2279,10,영화를 두번 이상 보는 것을 질색인 나를 5번 보게 만든 영화,2005-06-06 01:10:00
2280,10,정말맘에드는영화일뿐더러다시보고싶은영화..,2005-05-22 14:33:00
2281,10,먼지 모를 아쉬움을 남기게 하는 영화. 특히 공리의 연기가..,2005-05-15 23:31:00
2282,10,어릴때 봤지만 어릴때도 좋은 영화가 뭔지 알수 있게 해준 작품.,2005-05-14 00:07:00
2283,10,보고난뒤 계속 왠지 모르게 가슴이 아프네요..ㅠㅠ,2005-05-13 01:18:00
2284,10,어떤 영화가 대작인지 깨닫게 해주는 영화,2005-04-25 21:32:00
2285,10,장국영의 소름끼치는 연기...그리고 남는것은..,2005-04-20 15:42:00
2286,10,검도,2005-04-17 10:14:00
2287,10,긴 여운이 남는 영화... 장국영의 슬픈 눈빛 잊을 수 없을거예요,2005-04-10 17:00:00
2288,10,표현 할 수 없이 멋진영화입니다.,2005-04-09 22:55:00
2289,10,이영화를보고 알았다.장국영..그는 연기를위해 태어났다.,2005-04-06 23:47:00
2290,10,미치도록 아름다운 영화.,2005-04-05 17:38:00
2291,10,Best of Best!생각만해도아련하고슬프다.,2005-04-04 19:00:00
2292,10,"파리넬리,아마데우스,마지막황제와함께가장감동적으로 본영화..",2005-04-01 03:18:00
2293,10,이제서야 이영화와 장국영을 본 내가싫다..,2005-03-30 21:51:00
2294,10,좋아요,2005-03-23 02:36:00
2295,10,다시봐도 놀라운 영화.,2005-03-22 13:24:00
2296,10,왜 우희만 죽어야하지?,2005-03-18 20:41:00
2297,10,감동적인..장국영 그가 보고싶다..ㅠㅠ,2005-03-13 21:33:00
2298,10,최고,2005-03-04 06:20:00
2299,10,여직 이렇게 깊이 빠져 본적은 장국영 진짜 잊을수 없다,2005-02-25 06:49:00
2300,10,마지막 데이의 미소를 잊을 수 없다,2005-02-22 04:38:00
2301,10,"격변의 시대, 세 남녀의 엇갈리는 사랑과 예술혼",2005-02-19 19:31:00
2302,10,"데이는 울지 않았다,샬로의 칼에 스스로 찔려죽는 그순간에도,",2005-02-17 19:15:00
2303,10,장국영의 돌아서는 그의 슬픈 뒷모습을 어찌 잊으리오..,2005-02-15 06:17:00
2304,10,장국영의 연기력 절정을 보여준다..감동그 자체!!,2005-02-11 23:25:00
2305,10,넌 왜 1이니? OO아~,2005-02-11 14:06:00
2306,10,"장국영, 그가 남긴 최고의 영화...",2005-02-10 21:13:00
2307,10,이 영화보고 장국영이 나온 영화를 거의 찾아봤었지,2005-02-10 21:12:00
2308,10,시대가 예술을 만드는 현실..그 현실 앞에 예술인이라..,2005-02-10 17:52:00
2309,10,슬프고 안타깝고 아름답다..,2005-02-10 05:58:00
2310,10,잘봤네요.. 장국영의 연기에...,2005-02-04 05:27:00
2311,10,"말이 필요업다. 정말 ""불후의 명작""이다.",2005-02-03 20:26:00
2312,10,최고의 걸작이예요..  장국영님 너무 멋있네요..,2005-02-02 11:53:00
2313,10,보고난뒤 눈물이...,2005-02-02 04:35:00
2314,10,우희... 데이... 장국영... 하나.,2005-01-26 03:51:00
2315,10,이야 9.99네 이영화 기대!!!,2005-01-23 11:19:00
2316,10,장국영의 신적인 연기..데이의 슬픈 눈빛을 잊을수가 없다,2005-01-21 12:56:00
2317,10,옛날에 비됴로 봤는데..장국영연기진짜잘함,2005-01-19 09:45:00
2318,10,본 사람만 말 할 수 있다.,2005-01-11 12:10:00
2319,10,....!!!,2004-12-31 14:29:00
2320,10,최고의 영화 ~!!!!꼭 봐야할 영화,2004-12-26 20:12:00
2321,10,명작이라고 밖에 할 수 없다..,2004-12-18 20:11:00
2322,10,불후의 명작!!!!!,2004-12-18 05:17:00
2323,10,시대적 배경과 출연진의 연기가 살아있는 한편의 대서사극.,2004-12-01 17:17:00
2324,10,장국영 출연작중 가장 깊은 인상을 받은 작품..,2004-11-15 20:21:00
2325,10,굉장히 작품성 있고 중국의 역사도 볼 수 있는 훌륭한 영화입니다.,2004-11-07 23:50:00
2326,10,죽을때까지 잊지 못할 영화,2004-10-17 03:17:00
2327,10,"칼가는소리, 우희의 노래소리, 내맘에 심금을 울린다",2004-10-08 20:47:00
2328,10,인류 역사에 기억될 명작,2004-10-04 01:17:00
2329,10,소름돋아,2004-09-18 00:21:00
2330,10,`아름답다`라는 말이 어울리는 남자배우 장국영의 신들린연기!,2004-09-12 00:56:00
2331,10,또보고싶소,2004-09-07 21:54:00
2332,10,최고...,2004-09-01 22:56:00
2333,10,영화를 보면서 내내 감탄을 금치 못했습니다.,2004-08-30 23:56:00
2334,10,내 인생 최고의 영화..눈물도 아깝지 않다.,2004-08-26 12:42:00
2335,10,최고입니다. 흥미는 물론이고 중국역사에도 관심이 가게 하는군요,2004-08-22 21:29:00
2336,10,최고,2004-08-17 18:11:00
2337,10,영원히 아름다운 사람.. 그 말 밖에는... 최고,2004-07-19 02:01:00
2338,10,정말 꼭 봐야 하는 영화.. 굉장하다라고 밖에는..,2004-07-15 15:59:00
2339,10,장국영의 연기력에 감탄사가 절로나옵니다.,2004-07-13 02:02:00
2340,10,장국영의연기가정말대단해요..시각적인것도많고,2004-07-11 02:23:00
2341,10,내 생애 최고의 영화에요..아직도 가슴이 저려와요,2004-07-09 00:36:00
2342,10,세상에 이런영화를 이제야 보다니..모두가 봤음 좋겠어요,2004-06-28 03:09:00
2343,10,말로 표현을 못하겠네요 계속 머리속에 맴돌아요,2004-06-25 09:46:00
2344,10,최고라는 말이 어울리는 영화,2004-06-16 19:37:00
2345,10,ni wen wo ai ni you ji fen wo ai ni dou,2004-06-05 01:53:00
2346,10,장국영이 없는 이 영화는 생각할 수도 없다 최고의 연기!!,2004-05-17 20:16:00
2347,10,"멋진 영화, 멋진 배우, 멋진 연기!",2004-05-11 21:59:00
2348,10,최고의 영화,2004-04-22 20:28:00
2349,10,절망적인 감동이 드는 멋진 영화.........사랑할수 밖에없는 연기,2004-03-25 09:54:00
2350,10,장국영과 공리의 연기가 돋보인다.,2004-03-18 18:01:00
2351,10,내가본 최고의 영화,2004-02-19 16:31:00
2352,10,장국영의 모습이 아름답다..,2004-02-08 15:53:00
2353,10,장국영이 출연한 작품중 최고 였으며 최고의 연기를 보여준 영화,2004-02-01 19:43:00
2354,10,"한번 보고 두번 보고, 다시 돌려보고 돌려봐도 멋진 영화...",2004-01-16 00:00:00
2355,10,당신의 최고,2004-01-15 00:00:00
2356,10,장국영씨.....ㅠㅠ,2004-01-02 00:00:00
2357,10,우희....마음이 아프다....ㅠㅡㅠ,2003-12-12 00:00:00
2358,10,이 영화에 무슨 말이 필요하랴,2020-06-07 03:47:00
2359,10,다시는 나올 수 없는 최고의 영화. 그 어떤 영화도 이 작품을 넘어설 수 없을거다.,2020-05-17 22:43:00
2360,9,"광명롯시] 처음 화면 10초만 봐도 오래전에 만든 영화티가 역력했지만 지금봐도 정서가 자극되는거 보니 이제는 &#39;인류문화유산&#39; 정도 되는 느낌이다. 지금 태어난 사람이 세월 지나서 봐도 비슷한 감정 느낄거 같다. 세 주연 배우들 연기야 완벽했고 스토리도 훌륭했다. 사람사이 정서와 자유같은, 시대의 변화 속에서도 뭐가 정말 소중한지 느껴졌다. 다만 경극에 가면이 순식간에 변하는 변검술 기교가 있었던거 같은데 그런 장면 없어 아쉬웠고 공연 장면서 동양음악 특유의 내시 고음소리 때문에 들을 때 짜증은 좀 났다. 실제 국내에 들어 온다면 호기심에 한번은 가도 국내 생활속에 스며들기는 힘들거 같다. 거기다 &#39;팬더&#39; 분장 같은데 패왕분장이라고 하는 것도 좀 그랬다. 우희를 진짜 여자 경극 배우로 할 것이지 남자가 흉내내는 것도 이해가 안갔다. 경극의 전통인 걸까나? 그래도 전체적으로 여운 있는 영화였다. ",2020-05-14 13:49:00
2361,10,브라질리언 왁싱 같은 영화..이 영화를 왜 이제 봤을까.,2020-05-12 09:08:00
2362,10,고귀하다,2020-05-12 00:17:00
2363,10,우희는 두지 항우는 시투다. 주샨시대는 그랬고 경극은 저물어간다.,2020-05-11 18:43:00
2364,10,처음부터 끝까지 1분 1초가 숨막히는 인생의 순간.,2020-05-09 21:26:00
2365,10,,2020-05-09 12:32:00
2366,10,"아름답고 슬픈 영화.극에 의한 정체성을 강요받고 그 정체성으로 상처받고 자기가 유일하게 사랑했던 사람에게 버림받는,그리고 자기제자와 역사에게 버림받고 결국 극처럼 최후를 맞는 사람의 이야기.또봐도 아름다웠다.",2020-05-07 19:43:00
2367,10,"힘은 산을 들어 뽑고 기세는 천하를 덮었도다. 허나 시운을 잘못만나 오추마도 나아가질 못하니, 이를 어찌하랴. 희여, 우희여...그대는 또 어찌한단 말인가. 희여, 우희여...",2020-03-15 14:21:00
2368,10,와우 놀라운 영화. 중국의 시대적 흐름과 한 개인의 예술을 향한 삶을 잘 담았다.,2020-02-22 18:59:00
2369,8,기나긴 역사의 풍파 속에서 인간이 느끼는 뿌리깊은 외로움을 온전히 표현한 장국영에게 찬사를 보내고 싶다. (모든 영화에서 장국영과 마주할 때마다 마음이 아픈 이유는 무엇일까?),2020-02-20 16:53:00
2370,10,장국영의 연기에 몰입해서 본 영화.,2019-11-02 22:11:00
2371,10,역시  장국영ㅠㅠㅠㅠ  진짜  대단하다  최고다,2019-11-02 13:21:00
2372,8,이 영화를 한 단어로 정리하자면 ‘운명’이라고 할 수 있다. 극 중 대사에서도 운명에 관한 이야기가 초반부에 등장한다. 그리고 등장인물들 각각 한명한명 모두 무시할 수 없을 정도로 역할에 굉장히 충실하다. 계속해서 바뀌는 시대와 이에 맞춰 변해가는 인간의 현실적인 모습을 보여준다. 극중 인물들의 인생이 참 기구하고 비참해서 슬프다. 사회가 만들어 낸 것이라 더 슬프다. ,2019-10-04 04:20:00
2373,10,조만간 다시볼거다 잊혀지지않는 걸작이라너무 설렌다,2019-09-27 17:20:00
2374,10,정말 엄청난영화 10점밖에없는게 아쉽다,2019-09-19 13:38:00
2375,10,장국영이 보고 싶어지는 영화,2019-09-03 22:40:00
2376,10,"시대상, 경극, 스토리, 연기 뭐 하나 빠지는게 없음! 굿!  중국역사에 대해서 호기심이 생김",2019-09-01 05:31:00
2377,10,말이 필요없습니다. 인생영화.,2019-08-31 00:40:00
2378,10,짱개들 극혐이지만 영화 패왕별희 하나는 인정!!!!,2019-05-24 18:38:00
2379,10,이 영화를 기점으로  천카이거 장이머우를 알게되었다 중국영화도 홍콩영화에 결코 뒤지진 않았다 중국영화에 대한 선입견를 깨줌,2017-09-12 00:13:00
2380,10,재개봉으로 봤는데 역시 좋았어요 끝나고 다들 박수침,2017-04-08 16:16:00
2381,9,후반부가 조금 늘어지지만 장국영이 연기를 너무 잘하잖아요,2017-04-06 12:32:00
2382,10,최고입니다 25년이 지나도 여전한 감동,2017-04-04 02:42:00
2383,10,사라지지 않을 불후의 명작....,2017-04-03 15:52:00
2384,10,너무 좋아요!패왕별희는 제일 좋아하는 영화이다!,2017-04-02 23:49:00
2385,9,운 좋게 마지막날 볼 수 있어 좋았다,2017-04-02 23:32:00
2386,10,4/1에 봐서 뭔가 더 좋았습니다. 정말 오래 여운이 남을것 같아요,2017-04-02 15:24:00
2387,10,영화관을 나서는 발길이 무겁다.,2017-04-01 18:27:00
2388,9,3시간가까이되는시간동안 보는데 지루하지않았습니다,2017-03-31 23:33:00
2389,10,"이 영화만큼 내가 영화에만 집중하게 하는 작품을 만난 적이 없다. 언제나 작은 화면에서 이 작품을 보던 나에게 이번 3월 극장 개봉은 정말 기쁜 일이었고, 극장에서의 감동은 말로 표현할 수 없을 정도였다. 다만, 오타가 많았던 자막이 조금 아쉬웠다. ",2017-03-31 16:20:00
2390,9,예술과 인생에 대한 이야기.,2017-03-30 23:30:00
2391,10,아쉽지만 현실적인 이야기...이런 일이 세상에 없길 바란다.,2017-03-30 23:28:00
2392,6,그저 중국풍의 경극 역사를 동성애를 결합시켜 나타낸 비극의 서사시,2014-11-03 01:24:00
2393,7,장국영의 우희 분장이 머리 속에서 잊혀지질 않는다.. 결국 마지막은 그토록 동일시했던 우희의 모습으로 가는구나..,2014-08-10 19:05:00
2394,10,이렇게 집중하면서 본영화는 처음이다,2014-08-10 15:02:00
2395,8,내가 아직 어린가보다. 다시 볼거다.,2014-08-08 21:13:00
2396,10,뭐라말해야 될진 모르겠지만 최고였다,2014-08-08 01:57:00
2397,10,믿고보는 장국영 이 영화이후로 장국영팬됬어요,2014-07-24 19:50:00
2398,10,진짜 재밌고 다시 찾아서 보고 싶은 영화,2014-07-18 18:57:00
2399,10,견고하게 짜인 감정선이 영화 내내 날 숨막히게 한다.,2014-07-18 15:20:00
2400,10,두번볼때부터 진짜재밌어지는 영화,2014-04-28 15:25:00
2401,10,오랫동안 여운이 남는 영화,2014-04-11 16:26:00
2402,9,장국영은 왜이렇게 일찍 세상을 떠났을까,2013-10-17 02:37:00
2403,10,전공자가 봐야될 영화 중국 근대사를 고대사에 중첩시켜 아우르는 명작,2013-04-08 01:36:00
2404,10,시대가 인간을 파멸 시킨다.,2013-04-06 17:26:00
2405,10,날이 날인지라 찾아들어왔는데 마음이 아프다 자세한건 듬성듬성 기억이 안 나지만 인상과 감정은 참 짙게도 남아있다,2013-04-01 20:13:00
2406,10,최고,2013-04-01 01:55:00
2407,10,너무  처연해서 너무 아름다운 영화.,2013-03-28 02:20:00
2408,10,"오랜만에 다시 보는데 ,, 명작입니다.",2013-03-26 16:32:00
2409,10,"인생은 슬프지만 아름답고, 찬란하지만 허무하다.",2013-03-21 14:19:00
2410,10,오랬만에 다시보려구요~   티슈 준비하고 T^T,2013-03-21 01:49:00
2411,10,"너무나 아름다운,아름다운,아름다운 영화.",2013-03-18 04:32:00
2412,10,아..씁쓸하다 우울하다 우울해,2013-03-09 02:42:00
2413,5,예술작품의 평점은 주관적일수 밖에 없습니다... 저는 매우 지루했습니다..,2012-12-25 11:46:00
2414,10,best of the best,2012-11-06 05:17:00
2415,10,명불허전,2012-09-29 19:06:00
2416,4,그저그렇다.어렵고.그다지...별로재미도없다,2011-05-22 05:58:00
2417,5,평점이 너무 높다. 세상의 더럽고 나약한 점을 부각시킨 영화. 대의는 없음,2010-05-19 22:17:00
2418,5,지루했느덷;;;;,2007-08-03 23:16:00
2419,4,평점 높네 ~ 난 중국영화 재미없드만.. 지루하고,2006-07-24 09:27:00
2420,10,아주 좋았습니다.아역들의. 연기도 훌륭하네요파란만장의 인생이야기... 멋지네요,2020-05-09 18:25:00
2421,10,영화는 장국영그 자체네요~아역배우도 최곱니다..여운이 오래 남네요~^^,2020-05-09 18:21:00
2422,8,기억에 오래 남을 것 같은 영화,2020-05-09 16:59:00
2423,10,예술작품이다. 충격적.,2020-05-09 14:24:00
2424,10,"우희는 그저 제자리에 서 있었고, 모든 사람들과 시간이 그를 할퀴며 스쳐갔다. 이제 모두 스쳐갔다고 생각했을 때 자신이 자신을 스쳐갔다.",2020-05-08 15:19:00
2425,10,시간이 흘러도 여전히 감동을 전해주는 영화 패왕별희였습니다.,2020-05-07 02:00:00
2426,9,근현대사의 굴직한 사건속에 예술은 그저 순수하기만 했을뿐이다. 예술의 혼은 그 어느것에도 사그러들지 않는다.,2020-05-06 12:45:00
2427,10,대단한 영화를 본 것 같습니다.,2020-05-06 00:14:00
2428,10,감상포인트 다 좋음으로 눌렀지만 가장 좋았던건 영상미와 연출이였다. 영화는 걸작이다,2020-05-05 22:05:00
2429,8,아름답다 그리고 끔직하다,2020-05-05 21:36:00
2430,10,오늘 보고왔습니다 여운이 정말 오래남네요 인생영화입니다,2020-05-05 21:29:00
2431,10,어떻게 내가 태어나기도 전에 이런 영화를 만들었단 말인가. 시대에 대한 대서사시에 가깝다. 아름답고 슬프다. 데이의 처연한 눈빛이 자꾸만 떠오른다.,2020-05-05 19:46:00
2432,10,무슨 말이 필요하겠습니까,2020-05-04 23:47:00
2433,8,크으 대사 하나 하나로 이렇게 큰 상징성을 나타낼 수 있는 영화라니... 근데 장국영 아저씨 이런 우울한 역할만 하니 우울증 안걸리겠나 ㅠ,2020-05-04 22:05:00
2434,10,시대라는 강물에 쪽배처럼 흘러갈수밖에 없었던 인생들이 가엾다. 끝내 진정한 우희가 되어버린 장국영님께 찬사를..,2020-05-04 21:30:00
2435,8,단 샬롯의 비겁함이 싫더라,2020-05-04 19:26:00
2436,10,슬프다... 이걸 연기하는 형이 많이 슬펐을 것 같아... 고생 많았어...,2020-05-04 18:41:00
2437,10,"화면은 눈이 부시도록 화려한데, 주인공의 삶이 너무 비참해서 그 간극에서 오는 비극에 압도당했다.",2020-05-03 17:31:00
2438,10,내생애 최고의영화  장국영의 연기는 그야말로 연기천재,2020-05-03 03:46:00
2439,10,"몇번을 봐도. 그들의 표정이 너무 깊게 느껴지는 영화...별 다섯개도 모자라요,,,,",2020-05-02 22:30:00
2440,10,170분이 이렇게 짧았나? 영화 끝나고도 여운이 길게 간 영화 였던 것 같음....또 보러 가고 싶다,2020-05-02 17:47:00
2441,10,"어느하나 빠지지 않는 배우들의 심리상태 묘사, 청뎨이의 심리변화에 따른 경극을 보여주고 그와함께 변해가는 세월 등 엄청난 소재의 영화였습니다어린시절엔 남자가 화장하고 앵앵거리는 것이 뭐가 재밌냐란 생각을 한 제 자신이 후회됩니다 ",2020-05-02 11:13:00
2442,8,어떤 화려한 가면과 분장으로도 가릴 수 없었던 한 배우의 눈물,2020-05-02 03:44:00
2443,10,와 이건 진짜 명작이다 싶다. 스크린 너머로 슬프고 상처받은 영혼이 이토록 아름답게 고스란히 전달될 수 있다니... 그리고는 청데이라는 이름처럼 나비같이 날아가버렸어요...  장국영님 영원히 기억되고 사랑받으세요ㅠ,2020-05-02 03:34:00
2444,10,중국 근현대사를 관통하는 영화,2020-05-01 10:43:00
2445,10,장국영배우 느낄수있는 연기 시간이 너무빠르게 지나가 아쉬워요 최고 패왕별희 입니다,2020-05-01 00:24:00
2446,10,그리운 배우 장국영을 만날 수 있는 기쁨과 슬픔이 공존하는 영화경극을 통한 세 주인공의 중국 역사의 대서사시를 경험하면서 인간의 군상들에게 대해 또다른 생각을 하게 하는 역사 현장에서 참담함 당혹함서러움 잔인함 그리고 우정과 사랑 인간의 정에 대해 수많은 생각과 감정이 교차하는 너무나 멋진 영화입니다 ,2020-04-30 02:22:00
2447,10,홍위병들 앞에서 목숨을 구걸하는 패왕.삶 전체를 부정당하는 우희.중국의 비극..,2020-04-16 14:11:00
2448,10,만우절 즈음 재개봉할 때마다 챙겨본 지 십수년째인데 매 번 볼때마다 눈에 띄는 점들이 다르네요. 여러번 두고두고 봐도 감동적인 영화입니다.,2020-04-14 22:15:00
2449,10,최고. 이번에 재개봉 한다고 해서 기대했는데 ㅠㅠ 5월로 연기되어서 슬퍼요 ㅠ,2020-04-04 08:57:00
2450,10,"단언컨데 처음 본 그 순간부터 지금까지 내 인생 최고의 영화, 내 인생 마지막 순간까지도 최고의 영화가 아닐까. 처음 봤을때의 그 충격과 여운이 잊혀지지가 않음. 일주일 정도 후유증에 시달렸다, 가슴이 찢어지게 아프고 절절한 영화.. ",2020-04-01 10:43:00
2451,10,너무 좋아요 정말 ㅠㅠ 진짜 최고의 영화입니다.,2017-04-16 04:46:00
2452,5,정말엄청난명작인것은틀림이없지만 솔직히 많이지루합니다 저희 반 선생님께서 수업시간에 틀어주셧는데 애들 다 잡디다ㅋㅋㅋㅋㅋ중국에관한 내용이고우리에게많이익숙하진않았던것같습니다 너무지루했어요ㅠㅠ,2012-12-22 18:35:00
2453,1,..,2007-07-09 01:47:00
2454,1,학교에서 보다가 잣따,2006-01-14 03:06:00
2455,10,"청데이도 단샬루도 주샨도, 정말로 과거의 어느 시간 속에 살아있었을 것만 같다. 권선징악, 명확한 선과 악의 구분보다, 개개인의 서사를 객관적으로 보여줄 뿐이다. 한국에서도 이런 역사 영화가 만들어지길 바란다. (+주샨이 청데이의 사랑의 장애물로 쓰이고 버려지는 인물이 아니라서 좋았다. 영상미도 단연 최고. 우희의 비단옷에 산란하는 빛만 3시간동안 본다해도 후회없을 것이다.) ",2020-05-04 23:21:00
2456,10,정말 매년 재개봉 되었으면 하는 영화,2020-05-04 15:25:00
2457,10,인생영화 이게 정말 93년에 만들어진 영화가 맞는가 의심이 들정도 ㅠㅠ,2020-05-04 13:19:00
2458,10,후반부 불꽃에 비쳐지는 장국영의 모습은 본인이 아닌별희 그자체의 모습이였다.영화 자체가 영화가 아닌 교과서로 손색이 없다.장국영. 보고싶다.,2020-05-04 03:39:00
2459,10,인류 최고의 명작.장국영이 눈물 흘리며 엄마를 찾는 모습에서유일하게 나도 눈물이 났다.힘들다고 말하고 싶었을 그의 간절함이.힘들다고 말할 수 없었던 그의 서러움이.꿈에서만 진실을 말할 수 있었던 그의 숙명이뼛속 깊이 파고들었다.그리고 더 비극적인 건... 마지막까지도 자신의 평생지기인 장국영이 죽은 이유를 몰랐을 시투... 그저 평범한 이성애자일 뿐인 그.. 특별히 죄가 없는 의리남인 그가 그렇게 얄미울 수가 없었다. 현실이 그렇다. 누가 장국영같은 사람의 마음을 알아줄까. 저 영화속 시투도 장국영이 동성애자인줄 알았다면 아마 진작 버렸을 것이다. 성공을 위해 남자한테도 몸팔았다고 착각했으니 친구였던 것.. 그게 아니었는데. 자기 때문이었는데. 숨겨야 덜 상처받는 장국영.. 그리고 모성애와 이성에 대한 사랑을 절묘하게 넘나드는 공리의 완벽한 연기.. 장국영에게 상처주는 말을 할까봐 막는 공리의 연민은 정말 이세상 모든 영화를 통틀어 최고의 연기가 아닐까? 안타까운건 장국영이지만 연기력은 공리에 한표를 주고 싶다. ,2020-05-03 23:23:00
2460,10,연기가 정말 미쳤다..,2020-05-03 22:43:00
2461,10,죽기 전에 봐야한다. 장국영이란 이름은 영원할 듯,2020-05-01 23:40:00
2462,7,나에겐 어려웠지만 눈빛과 그 시대의 아픔은 고스란히 전해진다.,2020-05-01 20:29:00
2463,5,지루하긴 하지만 한번은 봐야할 작품,2019-02-13 00:26:00
2464,6,장국영 보고싶어서 봤는데 짱깨 공산당이 더 싫어짐,2020-05-08 18:29:00
2465,2,남자들이 서로 처패고 기싸움하는 걸 보면 짐승들이 서로 길들이려고 하는것 같음. 미개함,2019-09-28 17:13:00
2466,1,시간 아깝고 돈 아깝다. 정서도 안 맞고 왜 죄다 10점인지 모르겠다 ㅋㅋ 배경지식이 없이 봐서 그런건가? 보는 내내 이 장면이 왜 있는지 모르겠는 순간이 많았다. 평점 때문에 기대가 너무 높았던듯. 3시간 지나니 기가 쭉 빨렸다 ,2020-05-09 17:40:00
2467,9,만약 30대 초반이라면 블로그 및 정보매체를 통해서 당시 중국 사회에 대한 이해를 하고 간다면 훨씬 더 몰입하며 볼 수 있을 것 같습니다. 중국어는 현대중국어만 틀이 잡히기 전이라 현재는 안쓰는 말들이 나와서 자막없이 보기는 어렵더군요. ,2020-05-27 13:29:00
2468,10,,2020-05-09 20:38:00
2469,10,잊지못할 영화ㅜ 데이의 마지막처럼 스러져버린 장국영 배우가 너무 그리워지는..,2020-05-09 20:03:00
2470,10,,2020-05-09 18:56:00
2471,10,내일 보러갑니다 . 대학 입학전 겨울에  첫사랑과 본 기억이  나네요,2020-05-08 02:55:00
2472,10,가슴이 먹먹해지는 영화.,2020-05-08 02:11:00
2473,10,,2020-05-07 22:25:00
2474,10,,2020-05-07 01:13:00
2475,10,말이 필요없어요 최고의 영화네요 최고의 명작,2020-05-03 20:48:00
2476,10,다시봐도 역시나 감동입니다.,2020-04-09 14:51:00
2477,9,안본 분은 보세요.꼭 보세요.장국영 최고의 영화입니다.,2020-03-03 08:10:00
2478,8,거대한 역사의 소용돌이 속 나약하고 추악한 인간,2020-02-29 00:10:00
2479,10,,2019-12-18 11:30:00
2480,10,인생 영화 1번.,2019-12-17 17:03:00
2481,10,,2019-12-04 00:56:00
2482,10,너무 아름다운 영화입니다...,2019-11-19 20:24:00
2483,10,,2019-11-10 22:01:00
2484,10,몇OO의 인생을 이 짧은 시간에 이렇게도 잘 표현했다는게 놀랍다.. 그리고 잠시나마 코앞에서만 바라보던 내 인생을 멀리 내다보게 되는 계기를 가졌다. 이 영화를 보고 생각한게 너무나도 많은데.. 말로 다 표현 못하겠음 ,2019-11-03 17:46:00
2485,10,아우 다보고 기분이 이상해요,2019-10-01 02:04:00
2486,10,명작이다 ㅠㅠ 또 보고 싶어진다,2019-09-04 22:04:00
2487,10,정말 여러가지 감정들이 휘몰아치고..이런 영화가 90년대에 만들어졋다니..ㅋㅋ대단하다..영상미나..연기나 뭐 모든 방면에서 훌륭한 정말 대작같다 정말 인간의 삶이 이렇게 불행합니다 우리 모두 빨리 죽자,2017-04-02 23:27:00
2488,8,좋은 영화라는것까지는 알겠으나 마음속을 울리기엔 부족했다. 내가 중국인이었다면... 포레스트검프처럼... 역사를 관통하는 영화는 그 역사속에 산 사람들에게 더더욱 의미가 짙다.,2015-01-17 19:14:00
2489,10,인생 최고의 명작..장국영 보고싶다.,2014-10-27 08:31:00
2490,8,"연기력,스토리,연출 등이 좋긴 좋으나 다른부분이 맘에 들지않는다 일단 시투랑 쥬샨이 비극적인 사랑을 펼치는데 그걸 시기하는 데이도 배신감을 느껴 게이짓을 해데는데 배신감을느낀다는건 모순에 가깝다 또한 청데이가 주샨을 용서해나가는 과정도 이해가 안간다 ",2012-10-21 11:30:00
2491,10,이제야 봤다. 여러 내용을 담고 있어 한 번 봐서는 영화에 담긴 뜻을 다 이해하기 힘들 듯 하다. 신선하고 가슴아팠다.,2012-10-15 02:18:00
2492,1,중국영화는 우울해,2006-05-21 21:43:00
2493,1,기대이상이었지만 1점 줘야지..,2006-02-03 17:45:00
2494,10,이영화는 홍콩영화 전성기 시절 나온 명작임 특히나 장국영의 게이연기가 실제게이라 치명적임ㅡ만약 이영화가 지금나왔다면 상영불가 임 아마 제작조차 못하겠지만 90년대는 홍콩르네상스시기임지금의 세기말같은 홍콩이 아님,2020-05-25 23:39:00
2495,9,먹먹하다. 다만 중국 근현대사를 알면 흐름을 이해하기 더 수월할듯,2020-05-09 16:37:00
2496,10,중국 혼란기 역사가 개인에게 주는 절망감을 역발산 기개세의 항우가 유방에개 패해 연인 우희와 사별하는 것에 비유한 듯하다. 공산당의 인민 재판이 인간성을 말살하는 듯한 장면이 너무 서글프다.  중국인이 만든 중국인이 볼 수 없는 영화인 듯하다.  공산당 통치 때문에도 또 자기 묘사가 너무 치열해서... ,2020-05-09 09:50:00
